cid,contributor_code,collection_code,contribsys_id
009422652,PST,PST,pst.a600423
007043113,PST,PST,pst.a60082
001107101,PST,PST,pst.a601726
009422713,PST,PST,pst.a602924
007510329,PST,PST,pst.a60315
001114376,PST,PST,pst.a603974
009810909,PST,PST,pst.a6054475
009823423,PST,PST,pst.a60562
009812546,PST,PST,pst.a6062605
007597903,PST,PST,pst.a606420
009429656,PST,PST,pst.a6065055
009422856,PST,PST,pst.a606995
009425482,PST,PST,pst.a607148
009425522,PST,PST,pst.a608753
009425529,PST,PST,pst.a608833
009425532,PST,PST,pst.a608856
007067752,PST,PST,pst.a60902
009425554,PST,PST,pst.a609175
009425591,PST,PST,pst.a610701
012288883,PST,PST,pst.a610910
009813865,PST,PST,pst.a611099
008161829,PST,PST,pst.a611233
007597907,PST,PST,pst.a611633
007597908,PST,PST,pst.a612915
001507026,PST,PST,pst.a613359
009438027,PST,PST,pst.a6136763
007070463,PST,PST,pst.a61580
000534344,PST,PST,pst.a61587
003041039,PST,PST,pst.a61622
007051084,PST,PST,pst.a616382
007998449,PST,PST,pst.a61687
007027210,PST,PST,pst.a61887
000502287,PST,PST,pst.a61952
008164045,PST,PST,pst.a6196067
007070472,PST,PST,pst.a62000
000132877,PST,PST,pst.a622723
007063682,PST,PST,pst.a62708
009065425,PST,PST,pst.a62916
009425367,PST,PST,pst.a632138
007824282,PST,PST,pst.a63350
008001632,PST,PST,pst.a634279
102374016,PST,PST,pst.a634764
007044080,PST,PST,pst.a63494
007052700,PST,PST,pst.a63529
009824210,PST,PST,pst.a63533
012469022,PST,PST,pst.a636668
008163197,PST,PST,pst.a636679
009422153,PST,PST,pst.a637343
000054073,PST,PST,pst.a637880
007067726,PST,PST,pst.a638728
007068298,PST,PST,pst.a64166
001495142,PST,IPST,pst.a641863
001495181,PST,IPST,pst.a642317
007073658,PST,PST,pst.a64260
007073653,PST,PST,pst.a64290
007075645,PST,PST,pst.a64417
007052146,PST,PST,pst.a644724
007061834,PST,PST,pst.a64788
000853347,PST,IPST,pst.a648233
012273913,PST,PST,pst.a64906
007073659,PST,PST,pst.a64935
012268967,PST,PST,pst.a650707
000170002,PST,PST,pst.a65121
007070421,PST,PST,pst.a65137
007073660,PST,PST,pst.a65174
007050139,PST,PST,pst.a65214
012273927,PST,PST,pst.a65241
007046906,PST,PST,pst.a65288
007515031,PST,PST,pst.a654834
007599435,PST,PST,pst.a654894
007063776,PST,PST,pst.a656085
007052263,PST,PST,pst.a65611
005979097,PST,PST,pst.a656270
007052357,PST,PST,pst.a656581
007050090,PST,PST,pst.a656597
009421716,PST,PST,pst.a65789
008161928,PST,PST,pst.a65832
012269062,PST,PST,pst.a65838
012260507,PST,PST,pst.a65840
007066894,PST,PST,pst.a65880
007038784,PST,PST,pst.a659095
007052250,PST,PST,pst.a65925
008000646,PST,PST,pst.a660645
008162391,PST,PST,pst.a66221
007067353,PST,PST,pst.a662815
008161949,PST,PST,pst.a66418
007477484,PST,PST,pst.a664611
007049266,PST,PST,pst.a666965
000043748,PST,PST,pst.a667010
008386614,PST,PST,pst.a66828
007062785,PST,PST,pst.a66859
007075376,PST,PST,pst.a668638
009819686,PST,PST,pst.a66885
007073656,PST,PST,pst.a67023
007073657,PST,PST,pst.a67032
009824228,PST,PST,pst.a67035
007073662,PST,PST,pst.a67045
009810176,PST,PST,pst.a67099
009824205,PST,PST,pst.a671033
009805571,PST,PST,pst.a671283
009815011,PST,PST,pst.a671627
007073664,PST,PST,pst.a67164
008163271,PST,PST,pst.a67296
007073673,PST,PST,pst.a67472
007050107,PST,PST,pst.a678253
000705338,PST,PST,pst.a67896
009422643,PST,PST,pst.a67954
000071545,PST,PST,pst.a679790
007074537,PST,PST,pst.a681859
007073685,PST,PST,pst.a68199
007073683,PST,PST,pst.a68217
003206211,PST,PST,pst.a682231
001721001,PST,PST,pst.a682862
000068105,PST,PST,pst.a682908
012266120,PST,PST,pst.a68294
009425781,PST,PST,pst.a683020
009425469,PST,PST,pst.a683199
012278663,PST,PST,pst.a683285
005554095,PST,PST,pst.a683331
007521327,PST,PST,pst.a683450
100122728,PST,PST,pst.a683617
009424859,PST,PST,pst.a683748
001719291,PST,PST,pst.a683846
001299290,PST,PST,pst.a683952
000070616,PST,PST,pst.a684037
008162119,PST,PST,pst.a684078
001719810,PST,PST,pst.a684219
009088008,PST,PST,pst.a684246
003916271,PST,PST,pst.a684726
007823046,PST,PST,pst.a684914
007037682,PST,PST,pst.a685013
000534786,PST,PST,pst.a685025
009194590,PST,PST,pst.a685166
007063683,PST,PST,pst.a685189
007599214,PST,PST,pst.a68520
007037687,PST,PST,pst.a685304
012273877,PST,PST,pst.a685369
009065607,PST,PST,pst.a68631
009071023,PST,PST,pst.a686686
012469053,PST,PST,pst.a687060
009422548,PST,PST,pst.a687955
000505884,PST,PST,pst.a689412
008001967,PST,PST,pst.a690963
007040645,PST,PST,pst.a691237
000079070,PST,PST,pst.a691528
009812823,PST,PST,pst.a693743
012284288,PST,PST,pst.a694038
004118966,PST,PST,pst.a695284
001047396,PST,PST,pst.a695523
008319000,PST,PST,pst.a699405
007055692,PST,PST,pst.a69948
007597899,PST,PST,pst.a69963
009822353,PST,PST,pst.a704034
009421215,PST,PST,pst.a705084
001174462,PST,PST,pst.a705096
008161929,PST,PST,pst.a70549
007027234,PST,PST,pst.a705539
008161930,PST,PST,pst.a70568
007516092,PST,PST,pst.a70694
009421281,PST,PST,pst.a707294
007512827,PST,PST,pst.a707692
007061882,PST,PST,pst.a708424
009817425,PST,PST,pst.a708923
012264743,PST,PST,pst.a709274
007512867,PST,PST,pst.a709311
012266140,PST,PST,pst.a709671
012279363,PST,PST,pst.a713692
012271306,PST,PST,pst.a713932
005983048,PST,PST,pst.a71507
007052381,PST,PST,pst.a71593
007052382,PST,PST,pst.a71601
007052383,PST,PST,pst.a71609
007052384,PST,PST,pst.a71621
007052387,PST,PST,pst.a71640
007052390,PST,PST,pst.a71643
007052389,PST,PST,pst.a71663
000962889,PST,IPST,pst.a7167471
005951252,PST,PST,pst.a71688
007052298,PST,PST,pst.a71691
007052391,PST,PST,pst.a71770
007055420,PST,PST,pst.a71820
008002654,PST,PST,pst.a718281
009818283,PST,PST,pst.a71849
007998178,PST,PST,pst.a718901
003205199,PST,PST,pst.a719603
007052306,PST,PST,pst.a71963
007052374,PST,PST,pst.a72010
007052396,PST,PST,pst.a72012
007052392,PST,PST,pst.a72043
005979077,PST,PST,pst.a72075
007055650,PST,PST,pst.a72083
009820176,PST,PST,pst.a72110
007512498,PST,PST,pst.a721123
007052395,PST,PST,pst.a72176
000041955,PST,PST,pst.a72238
007052376,PST,PST,pst.a72241
007052377,PST,PST,pst.a72242
007052394,PST,PST,pst.a72361
000815332,PST,PST,pst.a723636
007052286,PST,PST,pst.a72403
007052293,PST,PST,pst.a72432
009420199,PST,PST,pst.a724722
009820172,PST,PST,pst.a72576
008163245,PST,PST,pst.a725880
007052393,PST,PST,pst.a72627
005980930,PST,PST,pst.a72693
005980878,PST,PST,pst.a72696
011389895,PST,IPST,pst.a7270803
007052312,PST,PST,pst.a72718
007052313,PST,PST,pst.a72723
007052314,PST,PST,pst.a72732
007052315,PST,PST,pst.a72738
011684007,PST,IPST,pst.a7273824
007052316,PST,PST,pst.a72740
007052321,PST,PST,pst.a72741
007052317,PST,PST,pst.a72743
007052320,PST,PST,pst.a72751
007052318,PST,PST,pst.a72753
007052380,PST,PST,pst.a72765
003145519,PST,IPST,pst.a7276878
007052322,PST,PST,pst.a72771
011683977,PST,IPST,pst.a7277109
007052319,PST,PST,pst.a72777
005982994,PST,PST,pst.a72783
001117771,PST,IPST,pst.a7279072
005979176,PST,PST,pst.a72797
007052300,PST,PST,pst.a72799
005980937,PST,PST,pst.a72806
011683971,PST,IPST,pst.a7281322
000018752,PST,IPST,pst.a7281675
000015021,PST,IPST,pst.a7281676
011420431,PST,IPST,pst.a7281686
011683986,PST,IPST,pst.a7281708
001350096,PST,IPST,pst.a7281764
001623852,PST,IPST,pst.a7281792
000020948,PST,IPST,pst.a7281796
002029424,PST,IPST,pst.a7281802
011683813,PST,IPST,pst.a7281830
001515452,PST,IPST,pst.a7282111
000964096,PST,IPST,pst.a7282161
011683975,PST,IPST,pst.a7282338
001621027,PST,IPST,pst.a7282444
011683910,PST,IPST,pst.a7282587
011683922,PST,IPST,pst.a7282732
011683921,PST,IPST,pst.a7282733
001312025,PST,IPST,pst.a7282743
001122822,PST,IPST,pst.a7282803
001122063,PST,IPST,pst.a7282804
001125672,PST,IPST,pst.a7282910
009512426,PST,IPST,pst.a7282933
011683855,PST,IPST,pst.a7282940
001889631,PST,IPST,pst.a7285577
011683825,PST,IPST,pst.a7285589
001516784,PST,IPST,pst.a7285613
001313962,PST,IPST,pst.a7285635
009659490,PST,IPST,pst.a7285639
011683802,PST,IPST,pst.a7285644
011683824,PST,IPST,pst.a7285654
001895548,PST,IPST,pst.a7285656
011683928,PST,IPST,pst.a7285713
001313533,PST,IPST,pst.a7285715
001042611,PST,IPST,pst.a7285720
011683864,PST,IPST,pst.a7285727
011683889,PST,IPST,pst.a7285728
001508262,PST,IPST,pst.a7285732
001035734,PST,IPST,pst.a7285733
001039617,PST,IPST,pst.a7285736
011684006,PST,IPST,pst.a7285741
011684009,PST,IPST,pst.a7285760
011683937,PST,IPST,pst.a7285796
000003273,PST,IPST,pst.a7285797
000002176,PST,IPST,pst.a7285799
011683893,PST,IPST,pst.a7285801
011683901,PST,IPST,pst.a7285808
011323694,PST,IPST,pst.a7285810
001313814,PST,IPST,pst.a7285850
001313476,PST,IPST,pst.a7285852
011683979,PST,IPST,pst.a7285865
011683980,PST,IPST,pst.a7286017
000958366,PST,IPST,pst.a7286027
001889644,PST,IPST,pst.a7286050
000967269,PST,IPST,pst.a7286052
011683961,PST,IPST,pst.a7286054
001325338,PST,IPST,pst.a7286057
011683966,PST,IPST,pst.a7286061
011683974,PST,IPST,pst.a7286063
011683886,PST,IPST,pst.a7286073
011683850,PST,IPST,pst.a7286075
000958789,PST,IPST,pst.a7286076
011683887,PST,IPST,pst.a7286077
001313423,PST,IPST,pst.a7286083
011683912,PST,IPST,pst.a7286094
011683991,PST,IPST,pst.a7286100
011683959,PST,IPST,pst.a7286117
001036153,PST,IPST,pst.a7286192
001896121,PST,IPST,pst.a7286197
008340594,PST,IPST,pst.a7286234
011683816,PST,IPST,pst.a7286268
011683787,PST,IPST,pst.a7286502
000128862,PST,IPST,pst.a7286505
000026172,PST,IPST,pst.a7286582
000033090,PST,IPST,pst.a7286584
011390076,PST,IPST,pst.a7286790
000150543,PST,IPST,pst.a7286928
000559507,PST,IPST,pst.a7287012
007377017,PST,IPST,pst.a7287014
011683897,PST,IPST,pst.a7287015
011683895,PST,IPST,pst.a7287018
011683894,PST,IPST,pst.a7287028
000014867,PST,IPST,pst.a7287032
011683821,PST,IPST,pst.a7287101
000952525,PST,IPST,pst.a7287103
011683823,PST,IPST,pst.a7287105
002008021,PST,IPST,pst.a7287113
001889641,PST,IPST,pst.a7287121
000174842,PST,IPST,pst.a7287124
011395649,PST,IPST,pst.a7287130
011683840,PST,IPST,pst.a7287143
000130703,PST,IPST,pst.a7287163
011323696,PST,IPST,pst.a7287169
001128042,PST,IPST,pst.a7287184
011683878,PST,IPST,pst.a7287291
011396326,PST,IPST,pst.a7287327
011683798,PST,IPST,pst.a7287331
011683873,PST,IPST,pst.a7287332
011683806,PST,IPST,pst.a7287333
011683799,PST,IPST,pst.a7287334
011683868,PST,IPST,pst.a7287335
006204632,PST,IPST,pst.a7287337
011683875,PST,IPST,pst.a7287339
011683874,PST,IPST,pst.a7287340
011683883,PST,IPST,pst.a7287343
011683892,PST,IPST,pst.a7287344
011683898,PST,IPST,pst.a7287345
006205799,PST,IPST,pst.a7287346
011683906,PST,IPST,pst.a7287347
011683907,PST,IPST,pst.a7287348
011683876,PST,IPST,pst.a7287350
011683833,PST,IPST,pst.a7287477
011683770,PST,IPST,pst.a7287479
000016791,PST,IPST,pst.a7287497
011683957,PST,IPST,pst.a7287506
000723449,PST,IPST,pst.a7287546
011683786,PST,IPST,pst.a7287565
011683782,PST,IPST,pst.a7287575
011683778,PST,IPST,pst.a7287576
011683777,PST,IPST,pst.a7287577
011683781,PST,IPST,pst.a7287579
011394917,PST,IPST,pst.a7287623
011683767,PST,IPST,pst.a7287624
011683790,PST,IPST,pst.a7287637
011683771,PST,IPST,pst.a7289220
008363765,PST,IPST,pst.a7289229
011683774,PST,IPST,pst.a7289243
000217310,PST,IPST,pst.a7289246
011683818,PST,IPST,pst.a7289285
001495099,PST,IPST,pst.a7289297
011395959,PST,IPST,pst.a7290653
002028359,PST,IPST,pst.a7290655
007173975,PST,IPST,pst.a7290676
001128573,PST,IPST,pst.a7290840
003530508,PST,IPST,pst.a7290845
007212914,PST,IPST,pst.a7291003
000094991,PST,IPST,pst.a7291004
007213060,PST,IPST,pst.a7291117
012142599,PST,IPST,pst.a7291195
000747534,PST,IPST,pst.a7291295
007061160,PST,PST,pst.a729429
102375728,PST,PST,pst.a729561
003530508,PST,IPST,pst.a7296119
001894427,PST,IPST,pst.a7296278
008002930,PST,PST,pst.a729890
005979190,PST,PST,pst.a72996
009425784,PST,PST,pst.a729961
012284424,PST,PST,pst.a730323
007061565,PST,PST,pst.a73044
012284423,PST,PST,pst.a730454
008002960,PST,PST,pst.a731229
012284433,PST,PST,pst.a731332
008002965,PST,PST,pst.a731366
008002974,PST,PST,pst.a731488
009445632,PST,PST,pst.a731612
007522484,PST,PST,pst.a731716
008002961,PST,PST,pst.a731737
008002963,PST,PST,pst.a731762
012284463,PST,PST,pst.a732986
007052388,PST,PST,pst.a73340
009231926,PST,PST,pst.a734456
009421728,PST,PST,pst.a735817
009425923,PST,PST,pst.a736406
012284528,PST,PST,pst.a736809
001136846,PST,PST,pst.a736862
011395637,PST,IPST,pst.a737561
009429556,PST,PST,pst.a73798
007066778,PST,PST,pst.a73870
011198663,PST,PST,pst.a738954
007032598,PST,PST,pst.a739097
012102341,PST,IPST,pst.a7398728
012102356,PST,IPST,pst.a7398737
012102360,PST,IPST,pst.a7398766
012102338,PST,IPST,pst.a7398774
012102362,PST,IPST,pst.a7398779
012102337,PST,IPST,pst.a7398800
002100561,PST,IPST,pst.a7399208
012102329,PST,IPST,pst.a7404808
012102382,PST,IPST,pst.a7404813
010994151,PST,IPST,pst.a7405455
011198813,PST,PST,pst.a740968
001688582,PST,PST,pst.a741053
011198773,PST,PST,pst.a742776
007999604,PST,PST,pst.a74292
007999607,PST,PST,pst.a74295
008162043,PST,PST,pst.a74301
009425410,PST,PST,pst.a743968
012266224,PST,PST,pst.a744308
011196550,PST,PST,pst.a74519
011198902,PST,PST,pst.a746926
009445280,PST,PST,pst.a74785
011198983,PST,PST,pst.a747907
009445490,PST,PST,pst.a74792
001047674,PST,PST,pst.a749231
007047808,PST,PST,pst.a74929
002805589,PST,PST,pst.a749355
007999606,PST,PST,pst.a74946
001036738,PST,PST,pst.a74985
012275259,PST,PST,pst.a750047
007047807,PST,PST,pst.a75043
007999890,PST,PST,pst.a750858
009816673,PST,PST,pst.a75132
007999802,PST,PST,pst.a751457
011395789,PST,IPST,pst.a7517090
009445634,PST,PST,pst.a752030
007999721,PST,PST,pst.a752134
011426380,PST,IPST,pst.a7521374
002100930,PST,IPST,pst.a7523950
007291408,PST,IPST,pst.a7526265
007043528,PST,PST,pst.a75291
012256895,PST,PST,pst.a75297
000496569,PST,PST,pst.a75300
007999937,PST,PST,pst.a753032
009807905,PST,PST,pst.a753350
012272269,PST,PST,pst.a75347
009815732,PST,PST,pst.a75364
000964105,PST,PST,pst.a754105
012285795,PST,PST,pst.a754426
008389996,PST,PST,pst.a756664
009425182,PST,PST,pst.a757381
007037450,PST,PST,pst.a759107
007516912,PST,PST,pst.a760403
009817679,PST,PST,pst.a760502
001263149,PST,PST,pst.a761054
012285588,PST,PST,pst.a761110
007501104,PST,PST,pst.a761274
012286045,PST,PST,pst.a761995
011199360,PST,PST,pst.a762369
011199364,PST,PST,pst.a762412
007069073,PST,PST,pst.a763524
007061967,PST,PST,pst.a763528
000285959,PST,PST,pst.a763652
009823390,PST,PST,pst.a764940
012292682,PST,PST,pst.a765265
001495195,PST,IPST,pst.a7653000
012286602,PST,PST,pst.a766153
011737456,PST,IPST,pst.a7661968
007037311,PST,PST,pst.a76634
000702920,PST,IPST,pst.a7666137
012142606,PST,IPST,pst.a7666285
012284477,PST,PST,pst.a767366
008000542,PST,PST,pst.a76789
005600310,PST,IPST,pst.a768842
009424278,PST,PST,pst.a77052
007047761,PST,PST,pst.a771261
007069079,PST,PST,pst.a773826
009820807,PST,PST,pst.a77385
007026786,PST,PST,pst.a774767
012285187,PST,PST,pst.a775276
007855381,PST,PST,pst.a776264
012287384,PST,PST,pst.a776807
012206737,PST,IPST,pst.a7774427
001483919,PST,IPST,pst.a7774970
012114593,PST,IPST,pst.a7776638
011428089,PST,IPST,pst.a7779256
007156179,PST,IPST,pst.a7779369
000275176,PST,IPST,pst.a7779478
012206745,PST,IPST,pst.a7780027
000529261,PST,PST,pst.a778297
002006854,PST,PST,pst.a780740
007070348,PST,PST,pst.a780760
011428625,PST,IPST,pst.a7821857
008333259,PST,IPST,pst.a7821861
011428588,PST,IPST,pst.a7821865
008333426,PST,IPST,pst.a7821914
012206777,PST,IPST,pst.a7821917
008333343,PST,IPST,pst.a7821928
012206769,PST,IPST,pst.a7822049
011428099,PST,IPST,pst.a7829952
012114585,PST,IPST,pst.a7830076
100186531,PST,PST,pst.a7830383
001501560,PST,PST,pst.a783316
007518590,PST,PST,pst.a78362
007597902,PST,PST,pst.a784633
007597901,PST,PST,pst.a784683
007597900,PST,PST,pst.a784688
000092049,PST,IPST,pst.a7871911
012277382,PST,PST,pst.a787232
007026910,PST,PST,pst.a788119
008001543,PST,PST,pst.a788304
008001541,PST,PST,pst.a788307
008001546,PST,PST,pst.a788311
007597910,PST,PST,pst.a79227
007597905,PST,PST,pst.a79235
012259647,PST,PST,pst.a793394
009422542,PST,PST,pst.a793621
009422546,PST,PST,pst.a793793
007037688,PST,PST,pst.a795339
009823747,PST,PST,pst.a795858
009422594,PST,PST,pst.a796295
009065645,PST,PST,pst.a797375
009819209,PST,PST,pst.a799601
012285842,PST,PST,pst.a800965
009442358,PST,PST,pst.a801903
007074568,PST,PST,pst.a803195
011737437,PST,IPST,pst.a8037247
003509908,PST,IPST,pst.a8038150
000034195,PST,IPST,pst.a8038160
011428079,PST,IPST,pst.a8038226
011737434,PST,IPST,pst.a8038227
011737449,PST,IPST,pst.a8038234
001121210,PST,IPST,pst.a8038242
001121212,PST,IPST,pst.a8038297
011737432,PST,IPST,pst.a8038397
000339495,PST,IPST,pst.a8039408
011737446,PST,IPST,pst.a8039411
011737459,PST,IPST,pst.a8039412
011737457,PST,IPST,pst.a8039413
011737460,PST,IPST,pst.a8039415
011737462,PST,IPST,pst.a8039416
011737463,PST,IPST,pst.a8039417
011737458,PST,IPST,pst.a8039419
011737454,PST,IPST,pst.a8039421
007194651,PST,IPST,pst.a8048455
008161947,PST,PST,pst.a80577
007516966,PST,PST,pst.a805831
012271114,PST,PST,pst.a810498
000563701,PST,PST,pst.a811328
000502783,PST,PST,pst.a81156
009426157,PST,PST,pst.a814457
012499571,PST,PST,pst.a817187
012499567,PST,PST,pst.a817191
009424447,PST,PST,pst.a81721
007043524,PST,PST,pst.a817500
000526678,PST,PST,pst.a81855
012297373,PST,PST,pst.a819961
009820904,PST,PST,pst.a82041
009422910,PST,PST,pst.a823248
009808563,PST,PST,pst.a823523
012288767,PST,PST,pst.a825253
001137885,PST,PST,pst.a825555
012284373,PST,PST,pst.a825598
009816615,PST,PST,pst.a82601
009822169,PST,PST,pst.a827310
012269931,PST,PST,pst.a828395
009421520,PST,PST,pst.a828969
009425631,PST,PST,pst.a829723
005134870,PST,PST,pst.a829871
000520749,PST,PST,pst.a831919
007064842,PST,PST,pst.a832028
000507078,PST,PST,pst.a83275
012102323,PST,IPST,pst.a833086
007071389,PST,PST,pst.a833462
007050095,PST,PST,pst.a834604
007488748,PST,PST,pst.a835472
007136272,PST,PST,pst.a835885
012288392,PST,PST,pst.a835958
009422715,PST,PST,pst.a837262
001719664,PST,PST,pst.a837274
000061311,PST,PST,pst.a838927
009422837,PST,PST,pst.a839019
009808177,PST,PST,pst.a841466
007055832,PST,PST,pst.a84299
001502440,PST,PST,pst.a843074
001665689,PST,PST,pst.a843159
001677321,PST,PST,pst.a843506
001685812,PST,PST,pst.a843522
007060327,PST,PST,pst.a84511
002754575,PST,PST,pst.a846650
012285637,PST,PST,pst.a847659
000889440,PST,PST,pst.a847772
009806735,PST,PST,pst.a84913
007044947,PST,PST,pst.a84989
001719366,PST,PST,pst.a851160
003928489,PST,PST,pst.a852394
007510710,PST,PST,pst.a852675
012281892,PST,PST,pst.a853250
008161942,PST,PST,pst.a85376
002449623,PST,PST,pst.a856188
007822271,PST,PST,pst.a85741
007059325,PST,PST,pst.a858041
007067771,PST,PST,pst.a85892
007516960,PST,PST,pst.a859304
000544896,PST,PST,pst.a860186
007059336,PST,PST,pst.a860695
007600475,PST,PST,pst.a861556
007523354,PST,PST,pst.a864913
009823803,PST,PST,pst.a86548
012282030,PST,PST,pst.a866526
007598922,PST,PST,pst.a866728
008386819,PST,PST,pst.a869069
009422163,PST,PST,pst.a86989
008163728,PST,PST,pst.a870553
007056679,PST,PST,pst.a87125
007056395,PST,PST,pst.a87156
007522842,PST,PST,pst.a87175
002619018,PST,PST,pst.a871965
000642152,PST,PST,pst.a872775
007040748,PST,PST,pst.a874083
000118611,PST,PST,pst.a874125
005223358,PST,PST,pst.a874769
008002734,PST,PST,pst.a874917
008002805,PST,PST,pst.a875172
008002806,PST,PST,pst.a875177
007512737,PST,PST,pst.a87591
011198874,PST,PST,pst.a876875
007057202,PST,PST,pst.a877117
007516805,PST,PST,pst.a877409
007036165,PST,PST,pst.a877507
007597904,PST,PST,pst.a87751
007601244,PST,PST,pst.a877643
008000103,PST,PST,pst.a878469
001507005,PST,PST,pst.a879061
011199415,PST,PST,pst.a880193
011199416,PST,PST,pst.a880204
011199224,PST,PST,pst.a880279
010432561,PST,PST,pst.a880662
008002870,PST,PST,pst.a880688
009422282,PST,PST,pst.a880892
007057217,PST,PST,pst.a881844
009420112,PST,PST,pst.a881971
008163697,PST,PST,pst.a882073
007062778,PST,PST,pst.a88208
009823426,PST,PST,pst.a88210
001719226,PST,PST,pst.a882687
009816550,PST,PST,pst.a882746
007516894,PST,PST,pst.a882757
007069050,PST,PST,pst.a882813
007055804,PST,PST,pst.a88332
007070650,PST,PST,pst.a8840
008002864,PST,PST,pst.a884141
000520802,PST,PST,pst.a88415
007523100,PST,PST,pst.a884494
000071615,PST,PST,pst.a886086
007056761,PST,PST,pst.a88614
012288806,PST,PST,pst.a886204
007599817,PST,PST,pst.a886466
005270832,PST,PST,pst.a887327
007999602,PST,PST,pst.a887331
009790723,PST,PST,pst.a887482
008390551,PST,PST,pst.a888112
008162124,PST,PST,pst.a890064
007026388,PST,PST,pst.a890155
009808350,PST,PST,pst.a890162
001264920,PST,PST,pst.a890227
012280197,PST,PST,pst.a890843
008000113,PST,PST,pst.a89186
008002979,PST,PST,pst.a891895
012284442,PST,PST,pst.a891898
002136963,PST,PST,pst.a891937
009429173,PST,PST,pst.a892973
009426181,PST,PST,pst.a893169
011199778,PST,PST,pst.a893237
008002908,PST,PST,pst.a894025
000678727,PST,PST,pst.a89461
002137118,PST,PST,pst.a894833
008163644,PST,PST,pst.a894992
